winner_is_blue,is_title_bout,no_of_rounds,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,total_fight_time_secs,finish_DQ,finish_KO/TKO,finish_M-DEC,finish_Overturned,finish_S-DEC,finish_SUB,finish_U-DEC,year,month,day,Australia,Brazil,Canada,Chile,China,Croatia,Czech Republic,Denmark,Germany,Ireland,Japan,Mexico,Netherlands,New Zealand,Philippines,Poland,Russia,Singapore,South Korea,Sweden,USA,United Arab Emirates,United Kingdom,Uruguay,Catch Weight,Featherweight,Flyweight,Heavyweight,Light Heavyweight,Lightweight,Middleweight,Welterweight,Women's Bantamweight,Women's Featherweight,Women's Flyweight,Women's Strawweight,B_Orthodox,B_Southpaw,B_Switch,R_Orthodox,R_Southpaw,R_Switch,better_rank_Red,better_rank_neither,weight_dif,odds_dif,ev_dif,draw_dif,avg_SIG_STR_pct_dif,avg_TD_pct_dif,win_by_Decision_Majority_dif,win_by_Decision_Split_dif,win_by_Decision_Unanimous_dif,win_by_TKO_Doctor_Stoppage_dif
0,0,3,0,-1,-1,-2,2,-12,-1,1,-2,-5.08,-15.24,0,17.42857143,-0.571428571,-3.285714286,0,270.0,0,0,0,0,0,1,0,2017,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,700,302.97297297,0,-0.09999999999999998,-0.407142857,0,0,-1,0
1,0,3,2,1,-1,-2,4,-19,0,1,0,2.54,-2.54,4,36.0,-0.428571429,1.142857143,0,900.0,0,0,0,0,0,0,1,2017,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-290,-70.48387097,0,0.10000000000000003,0.28,0,-1,-2,0
0,0,3,0,-2,-2,-2,0,-8,0,0,0,0.0,7.62,-1,-47.5,-0.25,-0.5,0,900.0,0,0,0,0,0,0,1,2017,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,420,146.52173913000001,0,0.04249999999999998,-0.285,0,-1,-1,0
0,0,3,0,1,1,1,0,3,0,0,0,-5.08,-15.24,5,27.0,1.0,5.0,0,900.0,0,0,0,0,1,0,0,2017,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-270,-56.03448276,0,-0.12,0.62,0,1,0,0
0,0,3,-2,0,0,0,-2,6,0,0,0,5.08,12.7,-12,39.5,0.0,0.0,0,128.0,0,0,0,0,0,1,0,2017,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,16,490,187.26415094,0,-0.10999999999999999,0.0,0,0,0,0
1,0,5,2,2,-6,-16,5,-42,-1,-7,-5,-2.54,2.54,10,-6.34,-0.4,0.03,0,260.0,0,1,0,0,0,0,0,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,15,280,63.33333333,0,0.04549999999999993,0.11299999999999999,0,0,-4,0
0,0,3,2,0,-3,-3,2,-15,-1,0,0,-5.08,0.0,1,-65.6,0.0,0.0,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1050,433.33333333,0,0.12200000000000005,0.0,0,-1,-2,0
0,0,3,2,2,1,0,3,-9,0,-1,0,-5.08,-7.62,7,0.33333333,0.166666666,1.0,0,482.0,0,0,0,0,0,1,0,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-280,-63.33333333,0,0.09666666700000004,0.15999999999999998,0,0,1,0
0,0,3,-2,0,1,1,-2,6,0,1,0,5.08,-2.54,-3,33.33333333,0.0,0.333333333,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,20,400,134.54545455,0,0.07,0.333333333,0,0,0,0
0,0,3,3,0,0,0,3,-9,0,0,0,2.54,2.54,3,-28.0,-0.666666667,-3.0,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,650,266.83098592,0,0.08000000000000002,-0.666666667,0,0,0,0
1,0,3,0,0,-1,-1,1,-8,0,0,-1,2.54,-10.16,-4,-11.5,-0.25,-1.75,0,819.0,0,1,0,0,0,0,0,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,8.281573500000007,0,-0.07,-0.40249999999999997,0,0,0,0
1,0,3,0,-1,-4,-8,4,-25,0,-4,-1,-10.16,2.54,1,-30.08333333,-0.083333333,0.0,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-35,-280,-63.33333333,0,-0.05083333299999998,0.0,0,-1,-2,0
1,0,3,0,0,-1,2,-1,1,-1,2,0,5.08,22.86,4,-20.725,0.125,0.9,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-320,-91.17647059000001,0,-0.0017499999999999738,0.23375,0,0,0,0
1,0,3,-2,0,4,4,-2,15,1,0,3,2.54,0.0,2,31.5,1.0,0.833333333,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-550,-216.66666666999998,0,0.013333332999999947,0.386666667,0,0,1,0
1,0,3,0,-1,-1,-1,1,-5,0,0,0,-2.54,2.54,13,-47.0,0.0,-0.5,0,453.0,0,1,0,0,0,0,0,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-440,-158.33333333000002,0,-0.12499999999999994,-0.07,0,0,-1,0
1,0,3,0,0,0,-3,4,-16,0,-1,-2,-5.08,-7.62,-3,31.56666667,-0.36666666700000006,1.766666667,0,900.0,0,0,0,0,0,0,1,2017,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10,-440,-158.33333333000002,0,-0.125,-0.033,0,1,-1,0
0,1,5,0,-4,-4,-3,-1,-5,-1,-2,-1,-5.08,2.54,8,-15.80419581,0.0,1.8111888109999998,0,842.0,0,0,0,0,0,1,0,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15,535,210.51724138,0,0.03573426499999999,0.11909090899999997,0,0,0,-1
0,1,5,0,-10,-9,-9,0,-40,-12,-2,-2,2.54,-7.62,7,-44.82142857,0.9464285709999999,-1.348214286,0,1395.0,0,0,0,0,0,1,0,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10,1650,640.0,0,-0.010892856999999978,0.141428571,0,-1,-4,0
0,0,3,1,2,-4,-6,0,-17,-3,-1,-2,2.54,0.0,6,-25.89010989,-0.08791208800000001,-0.538461538,0,65.0,0,0,0,0,0,1,0,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,19,385,127.38095238,0,-0.208021978,-0.153076923,0,0,-3,0
0,0,3,0,0,0,0,0,0,0,0,0,2.54,-18.26,0,0.0,0.0,0.0,0,174.0,0,0,0,0,0,1,0,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,-470,-175.78431373,0,0.0,0.0,0,0,0,0
1,0,3,0,0,0,0,0,1,0,-1,0,-2.54,-10.16,-3,58.0,0.0,8.0,0,900.0,0,0,0,0,1,0,0,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,300,77.5,0,-0.15000000000000002,0.66,0,0,1,0
1,0,3,1,0,0,0,1,-3,0,0,0,10.16,-2.54,3,-37.0,-1.0,-2.0,0,900.0,0,0,0,0,0,0,1,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,-300,-77.5,0,0.12,-0.66,0,0,0,0
0,0,3,1,0,3,3,1,7,0,0,1,0.0,-2.54,-4,6.0,-0.25,0.0,0,900.0,0,0,0,0,0,0,1,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-10,230,25.0,0,-0.007499999999999951,-0.1875,0,1,1,0
0,0,3,0,0,-1,-5,5,-28,-1,-1,-3,-2.54,-2.54,4,17.81818182,-0.9090909090000001,1.363636364,0,98.0,0,1,0,0,0,0,0,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-975,-406.81818182,0,0.027272727000000052,0.03909090900000001,0,-1,0,0
1,0,3,0,1,0,-2,2,-11,-1,-1,-5,0.0,-10.16,7,13.51587301,-0.944444444,-0.706349207,0,900.0,0,0,0,0,0,0,1,2017,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-330,-97.85714286000001,0,0.008968254000000009,-0.04484126999999996,0,1,3,0
0,0,5,-1,-1,0,5,0,16,0,1,-2,-2.54,-12.7,-2,-1.11965812,0.213675213,0.807692308,0,110.0,0,0,0,0,0,1,0,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-35,775,321.74418605,0,-0.11260683700000002,0.06333333299999994,-1,2,5,1
1,0,3,-1,-2,1,3,-2,8,0,1,1,-7.62,-2.54,3,15.92424242,-0.37878787799999997,-2.772727273,0,900.0,0,0,0,0,0,0,1,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,535,210.51724138,0,0.15939394000000007,-0.13666666699999996,0,1,0,0
1,0,3,4,1,-1,-3,6,-13,0,-2,0,10.16,0.0,10,10.58333333,0.0,1.9166666669999999,0,90.0,0,1,0,0,0,0,0,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-640,-261.42857143,0,0.2241666670000001,0.511666666,0,-1,0,0
0,0,3,-3,0,2,2,-3,10,0,1,1,7.62,7.62,5,32.8,0.2,0.2,0,285.0,0,1,0,0,0,0,0,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,370,120.0,0,0.11600000000000005,0.066,0,0,0,0
0,0,3,1,0,-2,-2,2,-10,0,-2,0,2.54,0.0,-1,-16.8,0.0,1.0,0,900.0,0,0,0,0,0,0,1,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10,290,70.48387097,0,-0.21400000000000002,0.25,0,0,0,0
0,0,3,1,1,-2,-2,1,-10,0,0,2,12.7,10.16,5,0.83333334,0.333333334,0.0,0,900.0,0,0,0,0,0,0,0,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,755,311.19047619,0,0.0822222230000001,0.022222222999999985,0,0,-4,0
0,0,3,0,0,1,0,4,-12,0,0,-2,0.0,-2.54,6,35.47619047,-0.23809523800000001,-2.0,0,900.0,0,0,0,0,1,0,0,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0,0.05190476199999994,-0.47571428600000004,0,1,1,0
0,0,3,-1,0,0,0,-1,3,0,0,0,2.54,2.54,8,92.0,0.0,0.0,0,900.0,0,0,0,0,0,0,0,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,280,63.33333333,0,-0.09000000000000002,0.0,0,0,0,0
0,0,3,0,0,0,0,1,-1,0,-1,0,10.16,5.08,2,13.0,0.0,-1.5,0,900.0,0,0,0,0,0,0,1,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-470,-175.78431373,0,-0.17000000000000004,-0.59,0,0,1,-1
0,0,3,-2,0,2,3,-3,12,0,3,0,10.16,15.24,-7,40.5,0.166666667,0.166666667,0,900.0,0,0,0,0,0,0,1,2017,9,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-220,-16.666666669999998,0,-0.003333332999999994,0.166666667,0,0,0,0
0,0,5,1,1,-3,-2,0,2,-2,-2,-3,-5.08,2.54,-3,-10.51428571,-0.857142857,1.571428571,0,545.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,900,380.0,0,-0.15999999999999998,0.18171428600000003,0,1,2,0
0,0,3,0,-1,-2,-3,1,-9,0,-3,0,2.54,5.08,-4,-46.0,0.0,0.0,0,79.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,755,311.19047619,0,-0.02999999999999997,0.0,0,0,0,0
1,0,3,4,2,0,0,4,-10,0,0,0,17.78,12.7,10,4.51111111,0.177777778,-1.155555556,0,753.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,20,-290,-70.48387097,0,-0.011333332999999945,-0.332222222,0,0,0,0
0,0,3,0,-1,-1,-1,-1,-2,0,-1,1,17.78,7.62,3,-17.5,0.5,-2.5,0,431.0,0,0,0,0,0,1,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,755,311.19047619,0,-0.28,-0.13,0,0,-1,0
0,0,3,0,-3,-1,1,-2,8,0,1,1,0.0,-10.16,-5,-22.875,-0.025,-3.0,0,168.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1650,640.0,0,-0.08649999999999991,-0.20825,0,1,-2,0
0,0,3,0,-2,-2,-2,0,-4,0,0,-1,-7.62,-7.62,-8,-58.0,-0.5,-0.5,0,900.0,0,0,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,46,845,353.72340426,0,0.07,-0.5,0,0,-1,0
1,0,3,0,-1,0,1,1,2,1,0,2,-7.62,-7.62,-1,2.71428572,-0.28571428600000004,1.285714286,0,900.0,0,0,0,0,1,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-15,10,8.281573500000007,0,0.15000000000000002,-0.07,0,0,-1,0
1,0,3,1,0,-1,-3,4,-10,0,-2,0,5.08,15.24,10,24.25,0.0,-0.125,0,24.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,369,124.91666667,0,-0.12375000000000003,0.24,0,0,-1,0
1,0,3,-2,0,-2,-1,-4,1,1,3,0,-2.54,5.08,-5,-6.98863636,0.181818182,-0.363636364,0,445.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,370,120.0,0,0.08136363600000002,-0.069204545,0,-1,-3,2
1,0,3,0,0,1,1,0,3,0,-2,3,-2.54,0.0,0,0.63333333,0.833333333,-0.3,0,595.0,0,1,0,0,0,0,0,2017,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-280,-63.33333333,0,-0.03933333299999997,0.10233333299999997,0,-1,1,0
0,1,5,0,-3,-3,-4,0,1,-2,-4,-1,-7.62,-7.62,0,15.75,-0.25,1.75,0,1500.0,0,0,0,0,1,0,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-20,-270,-56.03448276,0,0.0024999999999999467,0.48749999999999993,0,1,0,0
1,0,3,0,0,-2,3,-3,15,3,0,1,-17.78,-25.4,-2,-8.36363636,0.278409091,-0.36931818200000005,0,223.0,0,0,0,0,0,1,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-355,-112.36842105,0,-0.02477272700000005,-0.16312500000000002,0,-1,3,0
0,0,3,1,0,-1,2,-1,7,0,0,2,0.0,2.54,-2,-25.61111111,0.38888888899999996,2.055555556,0,325.0,0,1,0,0,0,0,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-10,725,300.0,0,-0.06722222300000008,-0.02166666700000003,0,-1,1,0
0,0,3,1,2,-1,-3,3,-11,0,-2,0,12.7,15.24,9,3.0,0.25,0.25,0,900.0,0,0,0,0,0,0,1,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-260,-48.571428569999995,0,0.19874999999999998,0.1775,0,0,-1,0
0,0,3,-1,0,-2,-11,9,-52,2,-6,0,2.54,5.08,-4,12.52,-0.4,-0.48,0,900.0,0,0,0,0,0,0,1,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,8.281573500000007,0,-0.14399999999999996,0.1412,0,-1,-4,-1
1,0,3,0,-1,-1,-3,3,-9,-1,-1,-2,5.08,5.08,10,24.75,-0.375,0.75,0,556.0,0,0,0,0,0,1,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,370,120.0,0,-0.20875,-0.12625000000000003,0,0,0,0
0,0,3,0,0,1,1,-1,4,0,1,0,2.54,0.0,-1,35.25,-0.5,0.5,0,171.0,0,0,0,0,0,1,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-10,-580,-228.75,0,0.09749999999999998,0.09999999999999998,0,1,-1,0
1,0,3,0,0,0,0,-1,3,0,0,0,15.24,10.16,3,0.0,0.0,-1.0,0,900.0,0,0,0,0,0,0,1,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,680,282.97297297,0,0.07999999999999996,-1.0,0,1,-1,0
1,0,3,1,0,-1,0,1,-1,0,1,-1,5.08,-5.08,3,18.8,-0.133333333,0.3,0,576.0,0,1,0,0,0,0,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-400,-134.54545455,0,0.09433333300000002,0.08833333299999999,0,0,0,0
1,0,3,1,0,-2,-2,2,-10,0,0,-2,-2.54,2.54,-7,-17.5,-1.0,-2.75,0,900.0,0,0,0,0,0,0,1,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,-385,-127.38095238,0,-0.07749999999999996,-0.3925,0,0,0,0
0,0,3,-1,-2,1,2,-1,2,0,2,1,-2.54,-7.62,-1,-20.83333333,-0.166666666,-1.666666666,0,649.0,0,1,0,0,0,0,0,2017,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1050,-433.33333333,0,0.030000000000000027,0.05499999999999999,0,1,-2,0
0,0,5,0,0,2,10,-6,26,0,5,5,10.16,10.16,-1,-60.55555556,1.111111111,-0.166666667,0,810.0,0,1,0,0,0,0,0,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15,240,33.07692308,0,-0.137222222,0.0,1,-1,0,0
0,0,3,0,-1,-1,-2,2,-10,0,-1,-1,10.16,17.78,8,-34.0,-0.25,-1.0,0,490.0,0,1,0,0,0,0,0,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15,240,33.07692308,0,-0.02749999999999997,-0.375,0,0,0,0
0,0,3,1,0,-2,-3,3,-16,0,-1,-1,-5.08,0.0,10,-48.83333333,-0.5,-0.333333333,0,894.0,0,1,0,0,0,0,0,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,580,228.75,0,0.05499999999999999,-0.333333333,0,0,-1,0
0,0,3,0,-2,-1,-1,0,-4,0,1,0,0.0,-5.08,-2,34.71428571,-0.11904761900000001,-0.80952381,0,900.0,0,0,0,0,0,0,1,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,460,170.0,0,-0.05714285699999999,0.048809523999999965,0,0,-2,0
0,0,3,0,0,0,0,-1,4,0,0,0,0.0,5.08,-4,-0.75,0.5,0.083333333,0,900.0,0,0,0,0,0,0,1,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,355,112.36842105,0,-0.16500000000000004,0.017499999999999988,0,0,0,0
0,0,3,0,-3,-3,-4,1,-11,0,-3,0,7.62,10.16,-4,-14.5,0.0,-1.166666667,0,84.0,0,1,0,0,0,0,0,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,975,430.95238095,0,-0.08000000000000002,-0.285,0,0,-1,0
0,0,3,0,-4,-4,-6,2,-22,0,0,-1,5.08,5.08,13,-34.5,-0.25,-3.875,0,686.0,0,0,0,0,0,1,0,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-25,710,294.35897436,0,-0.034999999999999976,-0.40625,0,-2,-3,0
0,0,3,0,-3,-3,-6,2,-21,0,-2,0,5.08,0.0,3,31.11111111,-0.111111111,-2.555555556,0,900.0,0,0,0,0,0,0,1,2017,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,460,170.0,0,0.074444444,0.005555556000000017,0,1,-5,-1
